,call_type,latitude,longitude
3690,Medical Incident,37.78552674,-122.411301
3693,Medical Incident,37.71219584,-122.42083889999999
3694,Medical Incident,37.71219584,-122.42083889999999
3695,Medical Incident,37.72204865,-122.4368679
3697,Medical Incident,37.74245675,-122.4055814
3698,Medical Incident,37.71738357,-122.4505625
3699,Medical Incident,37.75797648,-122.42333670000001
3700,Medical Incident,37.78034755,-122.40648799999998
3701,Medical Incident,37.78414101,-122.41095159999998
3702,Medical Incident,37.78169591,-122.49076090000001
3703,Medical Incident,37.7435786,-122.43565020000001
3705,Medical Incident,37.70865271,-122.40538329999998
3706,Medical Incident,37.72993469,-122.39774440000001
3708,Medical Incident,37.7841909,-122.41011950000001
3709,Medical Incident,37.80369804,-122.41520690000002
3710,Medical Incident,37.73002972,-122.3873956
3712,Medical Incident,37.75703373,-122.47675840000001
3713,Medical Incident,37.78003611,-122.41678950000001
3714,Medical Incident,37.78917521,-122.4094297
3715,Medical Incident,37.75340592,-122.47420079999999
3716,Medical Incident,37.71214951,-122.4171412
3718,Medical Incident,37.71751347,-122.4805946
3719,Medical Incident,37.71738357,-122.4505625
3720,Medical Incident,37.77999354,-122.486878
3721,Medical Incident,37.78482478,-122.40933500000001
3722,Medical Incident,37.77279045,-122.4474972
3724,Medical Incident,37.78491618,-122.41195
3725,Medical Incident,37.76155911,-122.4305429
3726,Medical Incident,37.77570822,-122.4769663
3727,Medical Incident,37.730393299999996,-122.4057719
3728,Medical Incident,37.77227634,-122.4906169
3729,Medical Incident,37.78121703,-122.45700149999999
3730,Medical Incident,37.78258503,-122.41569390000001
3731,Medical Incident,37.7773318,-122.4618682
3732,Medical Incident,37.78003611,-122.41678950000001
3734,Medical Incident,37.75309998,-122.41750090000001
3735,Medical Incident,37.77718170000001,-122.485669
3736,Medical Incident,37.76088893,-122.4350007
3737,Medical Incident,37.7984297,-122.40222859999999
3739,Medical Incident,37.7659078,-122.45618689999999
3740,Medical Incident,37.73059102,-122.4710044
3742,Medical Incident,37.72305838,-122.48355149999999
3743,Medical Incident,37.73812754,-122.4240635
3745,Medical Incident,37.78139834,-122.4547041
3746,Medical Incident,37.73762369,-122.39318840000001
3748,Medical Incident,37.73110435,-122.3818379
3749,Medical Incident,37.78116174,-122.403434
3750,Medical Incident,37.78118085,-122.428836
3751,Medical Incident,37.78097468,-122.4288251
3752,Medical Incident,37.7824485,-122.4163274
3755,Medical Incident,37.73168068,-122.4408844
3757,Medical Incident,37.71457722,-122.4980982
3758,Medical Incident,37.78289412,-122.420817
3759,Medical Incident,37.78629591,-122.408941
3760,Medical Incident,37.77848511,-122.51364840000002
3761,Medical Incident,37.76941133,-122.4308076
3762,Medical Incident,37.78384277,-122.42276740000001
3763,Medical Incident,37.75797648,-122.42333670000001
3764,Medical Incident,37.76571899,-122.40952069999999
3765,Medical Incident,37.78917521,-122.4094297
3766,Medical Incident,37.75142522,-122.43298829999999
3767,Medical Incident,37.79673325,-122.43120420000001
3770,Medical Incident,37.74529841,-122.3891933
3771,Medical Incident,37.79270841,-122.4362239
3772,Medical Incident,37.76613439,-122.4219351
3773,Medical Incident,37.78500949,-122.4187138
3774,Medical Incident,37.75250607,-122.41408600000001
3775,Medical Incident,37.73884328,-122.42394879999999
3777,Medical Incident,37.80011274,-122.4378604
3779,Medical Incident,37.72139779,-122.4043571
3781,Medical Incident,37.730393299999996,-122.4057719
3782,Medical Incident,37.73820364,-122.4795909
3783,Medical Incident,37.78255359,-122.3973855
3784,Medical Incident,37.77952317,-122.4126393
3785,Medical Incident,37.78480739,-122.41361540000001
3786,Medical Incident,37.77009808,-122.4537262
3789,Medical Incident,37.77762424,-122.3999811
3790,Medical Incident,37.73739256,-122.4850382
3791,Medical Incident,37.745956299999996,-122.4542399
3792,Medical Incident,37.78034755,-122.40648799999998
3793,Medical Incident,37.73128381,-122.37820490000001
3794,Medical Incident,37.74130262,-122.4717854
3795,Medical Incident,37.75265719,-122.41050929999999
3796,Medical Incident,37.80062415,-122.4227132
3798,Medical Incident,37.772254700000005,-122.44057240000002
3799,Medical Incident,37.76088893,-122.4350007
3801,Medical Incident,37.76410441,-122.421878
3802,Medical Incident,37.75956147,-122.41701809999999
3803,Medical Incident,37.78594273,-122.41890259999998
3804,Medical Incident,37.74245675,-122.4055814
3805,Medical Incident,37.78384277,-122.42276740000001
3808,Medical Incident,37.78469892,-122.4135935
3809,Medical Incident,37.73865381,-122.4605604
3810,Medical Incident,37.78137782,-122.43316200000001
3811,Medical Incident,37.75880196,-122.479009
3812,Medical Incident,37.73425962,-122.4339472
3814,Medical Incident,37.72750171,-122.3730685
3815,Medical Incident,37.79325635,-122.396302
3817,Medical Incident,37.73110435,-122.3818379
3819,Medical Incident,37.78332633,-122.44032490000001
3820,Medical Incident,37.73210039,-122.38081969999999
3821,Medical Incident,37.73865381,-122.4605604
3823,Medical Incident,37.72199158,-122.43674979999999
3824,Medical Incident,37.76133406,-122.464046
3825,Medical Incident,37.73573759,-122.40056229999999
3827,Medical Incident,37.78606747,-122.3938588
3830,Medical Incident,37.77588509,-122.43036529999999
3831,Medical Incident,37.74237539999999,-122.4219688
3832,Medical Incident,37.72854447,-122.47564679999999
3834,Medical Incident,37.78533462,-122.424687
3835,Medical Incident,37.7803875,-122.4078771
3836,Medical Incident,37.77173646,-122.42367340000001
3838,Medical Incident,37.78383852,-122.41377549999999
3840,Medical Incident,37.74222503,-122.4944433
3842,Medical Incident,37.79508406,-122.40738689999999
3843,Medical Incident,37.78176159,-122.4110582
3846,Medical Incident,37.75956147,-122.41701809999999
3847,Medical Incident,37.78791214,-122.4151587
3851,Medical Incident,37.7739651,-122.41545819999999
3853,Medical Incident,37.76315412,-122.4250991
3854,Medical Incident,37.7435786,-122.43565020000001
3855,Medical Incident,37.76442881,-122.39774399999999
3856,Medical Incident,37.77453628,-122.42074129999999
3858,Medical Incident,37.7824485,-122.4163274
3860,Medical Incident,37.78095176,-122.4119854
3861,Medical Incident,37.73803983,-122.3824818
3862,Medical Incident,37.76775042,-122.4295304
3865,Medical Incident,37.78874738,-122.4346517
3868,Medical Incident,37.77346649,-122.4135469
3869,Medical Incident,37.76211502,-122.4887754
3870,Medical Incident,37.78137782,-122.43316200000001
3871,Medical Incident,37.77465348,-122.4051182
3876,Medical Incident,37.77827537,-122.43833870000002
3879,Medical Incident,37.76381469,-122.45666990000001
3880,Medical Incident,37.77507443,-122.421768
3881,Medical Incident,37.76425552,-122.44212890000001
3882,Medical Incident,37.78409104,-122.4117844
3884,Medical Incident,37.73168068,-122.4408844
3885,Medical Incident,37.71422171,-122.46664579999998
3886,Medical Incident,37.76775042,-122.4295304
3887,Medical Incident,37.77671905,-122.4586117
3888,Medical Incident,37.77542071,-122.40340479999999
3889,Medical Incident,37.76211502,-122.4887754
3891,Medical Incident,37.74931533,-122.40675549999999
3892,Medical Incident,37.75340592,-122.47420079999999
3893,Medical Incident,37.78480739,-122.41361540000001
3894,Medical Incident,37.77419657,-122.5100338
3895,Medical Incident,37.77696755,-122.41453059999999
3896,Medical Incident,37.78332633,-122.44032490000001
3897,Medical Incident,37.78053538,-122.4081608
3898,Medical Incident,37.76009305,-122.4348582
3901,Medical Incident,37.74579253,-122.4150618
3902,Medical Incident,37.78728904,-122.4242362
3903,Medical Incident,37.73568734,-122.3957085
3904,Medical Incident,37.72146066,-122.39227939999999
3905,Medical Incident,37.78409104,-122.4117844
3907,Medical Incident,37.72146066,-122.39227939999999
3908,Medical Incident,37.77903213,-122.4018433
3909,Medical Incident,37.72178469,-122.48230559999999
3912,Medical Incident,37.79375456,-122.3955836
3913,Medical Incident,37.76941133,-122.4308076
3916,Medical Incident,37.76532455,-122.44993219999999
3917,Medical Incident,37.77671905,-122.4586117
3921,Medical Incident,37.73210039,-122.38081969999999
3923,Medical Incident,37.78034755,-122.40648799999998
3924,Medical Incident,37.75898366,-122.41415009999999
3926,Medical Incident,37.77953108,-122.4135425
3927,Medical Incident,37.78414101,-122.41095159999998
3928,Medical Incident,37.78645929,-122.41148899999999
3929,Medical Incident,37.76509538,-122.41802759999999
3931,Medical Incident,37.7732598,-122.40905090000001
3933,Medical Incident,37.78533462,-122.424687
3935,Medical Incident,37.74463434,-122.4312871
3937,Medical Incident,37.71219584,-122.42083889999999
3940,Medical Incident,37.78285368,-122.4173655
3941,Medical Incident,37.78447666,-122.4154142
3942,Medical Incident,37.74314359,-122.4735534
3943,Medical Incident,37.7787846,-122.4268034
3945,Medical Incident,37.72139779,-122.4043571
3947,Medical Incident,37.79325635,-122.396302
3948,Medical Incident,37.78991028,-122.4220608
3951,Medical Incident,37.79281184,-122.4212098
3952,Medical Incident,37.78289412,-122.420817
3955,Medical Incident,37.7890669,-122.39233940000001
3956,Medical Incident,37.77482262,-122.4198423
3959,Medical Incident,37.77579768,-122.4235452
3960,Medical Incident,37.74821215,-122.4158628
3963,Medical Incident,37.77555491,-122.4404673
3964,Medical Incident,37.74265284,-122.50582649999998
3965,Medical Incident,37.71067532,-122.39652949999999
3966,Medical Incident,37.76437321,-122.41747849999999
3967,Medical Incident,37.7984297,-122.40222859999999
3968,Medical Incident,37.75463968,-122.43106429999999
3970,Medical Incident,37.78695216,-122.44107179999999
3972,Medical Incident,37.78453092,-122.4380197
3974,Medical Incident,37.78399149,-122.4080665
3975,Medical Incident,37.74931533,-122.40675549999999
3976,Medical Incident,37.79885485,-122.43331950000001
3977,Medical Incident,37.77941155,-122.42517409999999
3978,Medical Incident,37.72103514,-122.4471362
3979,Medical Incident,37.78792295,-122.41086709999999
3981,Medical Incident,37.73346564,-122.48024790000001
3982,Medical Incident,37.76442881,-122.39774399999999
3984,Medical Incident,37.72750171,-122.3730685
3986,Medical Incident,37.78034755,-122.40648799999998
3987,Medical Incident,37.79050051,-122.4173664
3988,Medical Incident,37.76437321,-122.41747849999999
3989,Medical Incident,37.77771244,-122.41273670000001
3993,Medical Incident,37.7860778,-122.40170900000001
3994,Medical Incident,37.74579253,-122.4150618
3996,Medical Incident,37.79885485,-122.43331950000001
3997,Medical Incident,37.74314359,-122.4735534
3998,Medical Incident,37.78594273,-122.41890259999998
3999,Medical Incident,37.76505134,-122.419669
4000,Medical Incident,37.77930397,-122.4344295
4001,Medical Incident,37.72199158,-122.43674979999999
4002,Medical Incident,37.73346564,-122.48024790000001
4003,Medical Incident,37.7971786,-122.4101446
4005,Medical Incident,37.76625361,-122.42586399999999
4008,Medical Incident,37.76625361,-122.42586399999999
4009,Medical Incident,37.77482262,-122.4198423
4010,Medical Incident,37.78372802,-122.44736840000002
4012,Medical Incident,37.77279045,-122.4474972
4013,Medical Incident,37.78067141,-122.3965652
4014,Medical Incident,37.78399149,-122.4080665
4015,Medical Incident,37.72582497,-122.44232439999999
4017,Medical Incident,37.78383444,-122.41293049999999
4018,Medical Incident,37.78991028,-122.4220608
4019,Medical Incident,37.72146066,-122.39227939999999
4020,Medical Incident,37.71650618,-122.39041780000001
4021,Medical Incident,37.77762424,-122.3999811
4023,Medical Incident,37.78258503,-122.41569390000001
4024,Medical Incident,37.72086924,-122.38724760000001
4025,Medical Incident,37.76505134,-122.419669
4026,Medical Incident,37.76625361,-122.42586399999999
4028,Medical Incident,37.7971786,-122.4101446
4029,Medical Incident,37.70864917,-122.44873290000001
4031,Medical Incident,37.79053181,-122.4039142
4032,Medical Incident,37.78003611,-122.41678950000001
4033,Medical Incident,37.73812754,-122.4240635
4034,Medical Incident,37.76097661,-122.4344574
4037,Medical Incident,37.77883125,-122.471107
4038,Medical Incident,37.78447666,-122.4154142
4041,Medical Incident,37.78373004,-122.4137537
4043,Medical Incident,37.77762424,-122.3999811
4044,Medical Incident,37.7841909,-122.41011950000001
4046,Medical Incident,37.7958955,-122.42260149999998
4047,Medical Incident,37.78294352,-122.41998840000001
4048,Medical Incident,37.7860778,-122.40170900000001
4050,Medical Incident,37.72664748,-122.39386699999999
4052,Medical Incident,37.76505134,-122.419669
4054,Medical Incident,37.73824468,-122.47864129999999
4055,Medical Incident,37.72973949,-122.41952909999999
4056,Medical Incident,37.80276949,-122.43827040000001
4058,Medical Incident,37.70864917,-122.44873290000001
4059,Medical Incident,37.77953108,-122.4135425
4060,Medical Incident,37.77588509,-122.43036529999999
4061,Medical Incident,37.78874738,-122.4346517
4062,Medical Incident,37.7739651,-122.41545819999999
4063,Medical Incident,37.75247904,-122.40437150000001
4064,Medical Incident,37.75898366,-122.41415009999999
4066,Medical Incident,37.78114586,-122.409026
4067,Medical Incident,37.7935086,-122.39760829999999
4069,Medical Incident,37.78611721,-122.41985420000002
4070,Medical Incident,37.76009305,-122.4348582
4071,Medical Incident,37.78486624,-122.4127821
4072,Medical Incident,37.78409104,-122.4117844
4073,Medical Incident,37.77999354,-122.486878
4074,Medical Incident,37.72791068,-122.3836618
4075,Medical Incident,37.78398256,-122.4117625
4076,Medical Incident,37.8009162,-122.40921100000001
4077,Medical Incident,37.71751347,-122.4805946
4079,Medical Incident,37.77903213,-122.4018433
4080,Medical Incident,37.75502733,-122.4121916
4082,Medical Incident,37.74821215,-122.4158628
4084,Medical Incident,37.76315412,-122.4250991
4086,Medical Incident,37.77530725,-122.4574433
4088,Medical Incident,37.75247904,-122.40437150000001
4090,Medical Incident,37.78447666,-122.4154142
4091,Medical Incident,37.78770664,-122.420948
4092,Medical Incident,37.76397431,-122.46899040000001
4093,Medical Incident,37.78508117,-122.40649779999998
4094,Medical Incident,37.75343059,-122.4712509
4095,Medical Incident,37.71067532,-122.39652949999999
4096,Medical Incident,37.78049626,-122.43214040000001
4097,Medical Incident,37.745994399999994,-122.38300079999999
4098,Medical Incident,37.74996568,-122.44271979999999
4099,Medical Incident,37.76267071,-122.43518799999998
4100,Medical Incident,37.75730761,-122.40661979999999
4101,Medical Incident,37.78383444,-122.41293049999999
4102,Medical Incident,37.78894504,-122.4262523
4103,Medical Incident,37.7400174,-122.42171040000001
4104,Medical Incident,37.78399149,-122.4080665
4106,Medical Incident,37.75025707,-122.5031374
4108,Medical Incident,37.78255696,-122.4163494
4110,Medical Incident,37.78409104,-122.4117844
4111,Medical Incident,37.78575147,-122.409522
4112,Medical Incident,37.78409104,-122.4117844
4113,Medical Incident,37.79885485,-122.43331950000001
4114,Medical Incident,37.72664748,-122.39386699999999
4116,Medical Incident,37.77530725,-122.4574433
4117,Medical Incident,37.78597748,-122.40535940000001
4118,Medical Incident,37.7958955,-122.42260149999998
4119,Medical Incident,37.78453092,-122.4380197
4120,Medical Incident,37.73002972,-122.3873956
4121,Medical Incident,37.78508117,-122.40649779999998
4122,Medical Incident,37.77755321,-122.40691840000001
4124,Medical Incident,37.70972316,-122.4612398
4125,Medical Incident,37.76505134,-122.419669
4126,Medical Incident,37.75217141,-122.4195574
